source_e(MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time(s)  cells_history	
2.07736	739023	0.352307	1	no	0.362812	7.35539e-09	4	1
2.97988	739050	0.66372	1	no	0.387748	5.71642e-09	4	1
2.69994	739103	0.120986	1	no	0.346853	7.92165e-09	4	1
2.51087	739146	0.104395	1	no	0.334826	7.29139e-09	4	1
2.70482	739193	0.454424	1	no	0.374014	5.4243e-09	4	1
1.94554	739195	0.155317	1	no	0.282096	7.96269e-09	4	1
2.37352	739223	0.154052	1	no	0.313235	5.92492e-09	4	1
1.86994	739238	0.116391	1	no	0.408901	7.51808e-09	4	1
2.36508	739251	0.296166	1	no	0.352028	7.61551e-09	4	1
2.79298	739286	0.329407	1	no	0.355344	8.13611e-09	4	1
2.47824	739330	0.0749908	1	no	0.354973	9.67801e-09	4	1
2.25448	739335	0.243219	1	no	0.410168	6.88578e-09	4	1
2.1741	739342	0.384924	1	no	0.380432	6.84051e-09	4	1
2.21116	739366	0.271474	1	no	0.394018	8.01288e-09	4	1
2.47266	739383	0.441669	1	no	0.329924	8.72814e-09	4	1
2.99378	739396	0.580142	1	no	0.374329	6.19975e-09	4	1
2.31498	739416	0.293712	1	no	0.415965	8.58742e-09	4	1
2.1712	739424	0.115748	1	no	0.449865	6.49475e-09	4	1
2.70485	739445	0.0405819	1	no	0.248081	7.56823e-09	4	1
2.57965	739487	0.30709	1	no	0.418516	5.99081e-09	4	1
1.52189	739494	0.0215372	1	no	0.20434	7.69192e-09	4	1
2.51147	739500	0.350554	1	no	0.3959	9.72126e-09	4	1
2.44736	739558	0.0381283	1	no	0.182329	7.72445e-09	4	1
1.88098	739564	0.189746	1	no	0.361761	8.00398e-09	4	1
2.59916	739610	0.349152	1	no	0.351534	1.14176e-08	4	1
2.23833	739667	0.405429	1	no	0.362824	8.26041e-09	4	1
2.49778	739779	0.281639	1	no	0.359192	5.91542e-09	4	1
2.46874	739846	0.0158706	1	no	0.0797546	6.72717e-09	4	1
2.75413	740005	0.166845	1	no	0.339052	6.41097e-09	4	1
1.96495	740010	0.208868	1	no	0.435391	6.383e-09	4	1
2.9544	740090	0.0660916	1	no	0.258397	8.64493e-09	4	1
2.03716	740127	0.439137	1	no	0.363886	7.47039e-09	4	1
3.2546	740128	0.362004	1	no	0.42028	6.55207e-09	4	1
2.67826	740134	0.244095	1	no	0.36769	6.59847e-09	4	1
2.79653	740139	0.227991	1	no	0.379228	7.59645e-09	4	1
2.33662	740170	0.337079	1	no	0.394512	5.89662e-09	4	1
2.22481	740296	0.0591008	1	no	0.365074	8.56752e-09	4	1
2.11599	740320	0.213425	1	no	0.333668	6.15727e-09	4	1
2.71969	740339	0.338442	1	no	0.3271	7.28628e-09	4	1
3.10369	740372	0.790062	1	no	0.379079	6.15918e-09	4	1
2.94475	740402	0.020252	1	no	0.217308	5.85864e-09	4	1
2.70669	740444	0.556541	1	no	0.389048	1.04186e-08	4	1
2.34361	740486	0.266937	1	no	0.319084	7.45516e-09	4	1
2.61174	740550	0.119682	1	no	0.297267	6.64483e-09	4	1
2.10095	740595	0.198041	1	no	0.401278	7.45836e-09	4	1
2.72649	740641	0.404125	1	no	0.357683	6.12191e-09	4	1
2.39483	740657	0.321189	1	no	0.414211	6.22837e-09	4	1
2.53544	740687	0.0800928	1	no	0.339898	8.27129e-09	4	1
2.57122	740720	0.381809	1	no	0.319886	6.26277e-09	4	1
2.87103	740722	0.472884	1	no	0.349942	6.59369e-09	4	1
2.76901	740760	0.0107297	1	no	0	9.13853e-09	4	1
2.32412	740793	0.423111	1	no	0.416697	8.18155e-09	4	1
2.22926	740806	0.0591397	1	no	0.267698	1.20891e-08	4	1
1.91167	740846	0.10496	1	no	0.356772	6.57835e-09	4	1
2.30763	740856	0.3511	1	no	0.416861	8.44731e-09	4	1
2.71957	740857	0.0477285	1	no	0.19951	6.38242e-09	4	1
2.34047	740866	0.374662	1	no	0.365073	6.91332e-09	4	1
2.52608	740897	0.217826	1	no	0.388343	6.62013e-09	4	1
2.33251	740922	0.307733	1	no	0.322344	6.14773e-09	4	1
2.90326	740954	0.427025	1	no	0.381595	8.53192e-09	4	1
2.68698	740986	0.288688	1	no	0.357032	1.03148e-08	4	1
2.56394	740994	0.599245	1	no	0.392097	7.16039e-09	4	1
2.34237	741087	0.365256	1	no	0.390468	8.00442e-09	4	1
2.57462	741109	0.212704	1	no	0.409503	5.60912e-09	4	1
1.77606	741148	0.18846	1	no	0.411242	7.92297e-09	4	1
2.22831	741233	0.168053	1	no	0.339745	6.89379e-09	4	1
2.29476	741272	0.396413	1	no	0.409638	1.03245e-08	4	1
2.35166	741282	0.302066	1	no	0.328649	6.45802e-09	4	1
2.74592	741367	0.444921	1	no	0.386467	7.51071e-09	4	1
2.59642	741407	0.104337	1	no	0.370847	6.04716e-09	4	1
2.47108	741418	0.119584	1	no	0.301905	6.23579e-09	4	1
2.46422	741475	0.356883	1	no	0.367272	7.15481e-09	4	1
2.2546	741558	0.394447	1	no	0.396969	7.01859e-09	4	1
2.2838	741563	0.0584582	1	no	0.215856	9.73498e-09	4	1
2.4028	741615	0.397075	1	no	0.400863	6.42793e-09	4	1
2.85667	741622	0.376045	1	no	0.353788	5.26803e-09	4	1
2.61448	741646	0.512453	1	no	0.344049	6.16609e-09	4	1
2.44173	741664	0.351723	1	no	0.390821	7.02092e-09	4	1
2.77731	741667	0.0998579	1	no	0.362129	6.79339e-09	4	1
2.48942	741765	0.060386	1	no	0.188326	7.36584e-09	4	1
1.97897	741821	0.0781649	1	no	0.381166	8.73908e-09	4	1
2.81408	741834	0.434736	1	no	0.388175	9.0672e-09	4	1
1.73829	741854	0.177672	1	no	0.447501	1.02229e-08	4	1
2.74438	741886	0.0266586	1	no	0.140979	6.08999e-09	4	1
1.63708	741967	0.11898	1	no	0.389525	7.69074e-09	4	1
2.41769	742047	0.421261	1	no	0.371654	8.94685e-09	4	1
2.20187	742052	0.274648	1	no	0.35217	8.62452e-09	4	1
1.80286	742136	0.221682	1	no	0.341356	7.01381e-09	4	1
2.53222	742236	0.291064	1	no	0.382217	7.23594e-09	4	1
2.84217	742463	0.185384	1	no	0.35	7.60117e-09	4	1
2.1788	742478	0.242128	1	no	0.388853	7.17354e-09	4	1
2.10871	742487	0.00379725	1	no	0	7.68656e-09	4	1
3.2057	742493	0.645786	1	no	0.374755	6.17562e-09	4	1
2.87105	742541	0.33003	1	no	0.374026	5.80047e-09	4	1
2.5159	742594	0.454404	1	no	0.399271	6.4547e-09	4	1
2.52375	742598	0.603724	1	no	0.412508	1.09158e-08	4	1
2.55398	742602	0.364478	1	no	0.406743	7.38348e-09	4	1
2.5506	742606	0.0622944	1	no	0.315098	6.13132e-09	4	1
2.91026	742669	0.20252	1	no	0.288462	9.02392e-09	4	1
1.79651	742685	0.112593	1	no	0.309581	6.97255e-09	4	1
2.61077	742783	0.564778	1	no	0.404786	6.3939e-09	4	1
2.92404	742808	0.264347	1	no	0.41628	6.72687e-09	4	1
2.09388	742812	0.111328	1	no	0.381844	1.52619e-08	4	1
2.12859	742834	0.252332	1	no	0.368112	7.3412e-09	4	1
2.17409	742837	0.21027	1	no	0.378311	6.00201e-09	4	1
2.39069	742882	0.277706	1	no	0.437487	7.71621e-09	4	1
2.91755	742923	0.129204	1	no	0.373474	1.08129e-08	4	1
2.53664	742977	0.564875	1	no	0.360831	6.867e-09	4	1
2.40331	742993	0.510604	1	no	0.346631	6.38552e-09	4	1
2.4642	743049	0.0273013	1	no	0.185449	9.9315e-09	4	1
2.91487	743139	0.454521	1	no	0.381132	7.22678e-09	4	1
2.57274	743159	0.354293	1	no	0.326591	9.09064e-09	4	1
1.62607	743177	0.133001	1	no	0.300439	8.765e-09	4	1
2.36447	743178	0.247814	1	no	0.354078	6.64752e-09	4	1
3.10979	743204	0.529181	1	no	0.358675	6.24546e-09	4	1
2.25264	743223	0.363913	1	no	0.347977	7.0688e-09	4	1
1.94844	743231	0.287948	1	no	0.351187	6.97012e-09	4	1
2.36573	743367	0.359434	1	no	0.375393	7.05024e-09	4	1
2.91009	743368	0.176387	1	no	0.363988	5.95671e-09	4	1
2.72533	743440	0.280315	1	no	0.372213	5.64333e-09	4	1
2.75543	743456	0.0953597	1	no	0.358995	5.89844e-09	4	1
2.48038	743469	0.0998579	1	no	0.304797	8.05689e-09	4	1
2.55965	743520	0.00886025	1	no	0	8.23652e-09	4	1
2.36631	743537	0.346699	1	no	0.367277	7.82366e-09	4	1
2.53372	743549	0.52404	1	no	0.377987	5.73877e-09	4	1
2.00099	743561	0.310187	1	no	0.375102	6.92497e-09	4	1
2.45491	743566	0.258038	1	no	0.347445	6.34658e-09	4	1
1.58991	743568	0.196756	1	no	0.29998	9.29859e-09	4	1
3.20038	743637	0.691099	1	no	0.365878	9.27166e-09	4	1
3.06886	743659	0.122778	1	no	0.372244	7.61672e-09	4	1
2.48813	743804	0.0222383	1	no	0.0849387	6.8608e-09	4	1
2.41712	743840	0.0757308	1	no	0.318591	8.30735e-09	4	1
2.77494	743848	0.397017	1	no	0.373455	5.72384e-09	4	1
2.21484	743855	0.122213	1	no	0.405513	6.90445e-09	4	1
2.20491	743896	0.454502	1	no	0.369709	6.64805e-09	4	1
2.76738	744000	0.54881	1	no	0.391016	6.85512e-09	4	1
3.16572	744046	0.374078	1	no	0.341749	6.88581e-09	4	1
1.82316	744074	0.219637	1	no	0.341165	7.67512e-09	4	1
2.23593	744123	0.298814	1	no	0.3319	7.92163e-09	4	1
2.6925	744131	0.294355	1	no	0.35221	5.54201e-09	4	1
2.30252	744158	0.340993	1	no	0.35846	7.08192e-09	4	1
2.58472	744167	0.379121	1	no	0.412964	5.84759e-09	4	1
2.16748	744181	0.183358	1	no	0.329014	6.77386e-09	4	1
1.75948	744191	0.291785	1	no	0.357381	9.00129e-09	4	1
2.89462	744228	0.375324	1	no	0.340666	9.84645e-09	4	1
2.65709	744230	0.435399	1	no	0.4095	1.25586e-08	4	1
2.28248	744233	0.0336495	1	no	0.188079	9.43152e-09	4	1
2.40557	744243	0.128542	1	no	0.330556	1.00003e-08	4	1
2.783	744381	0.323058	1	no	0.37818	6.37884e-09	4	1
3.16763	744412	0.468483	1	no	0.350528	6.94546e-09	4	1
2.5346	744421	0.227426	1	no	0.37195	6.95627e-09	4	1
2.6148	744446	0.143205	1	no	0.327577	7.44497e-09	4	1
2.89705	744502	0.264386	1	no	0.40193	7.71408e-09	4	1
2.92751	744505	0.627968	1	no	0.372147	5.38051e-09	4	1
2.26453	744512	0.366483	1	no	0.376886	6.68876e-09	4	1
2.33262	744520	0.413063	1	no	0.354563	7.16612e-09	4	1
2.79322	744525	0.127354	1	no	0.319419	9.0897e-09	4	1
2.57506	744540	0.25609	1	no	0.332674	9.81535e-09	4	1
2.57452	744547	0.458844	1	no	0.4078	7.48213e-09	4	1
2.56862	744566	0.259888	1	no	0.357261	6.24906e-09	4	1
2.73505	744593	0.47304	1	no	0.383789	7.99526e-09	4	1
2.25011	744618	0.156602	1	no	0.299925	1.26789e-08	4	1
2.15695	744620	0.317372	1	no	0.366978	9.39911e-09	4	1
1.90202	744742	0.064748	1	no	0.370827	1.41436e-08	4	1
2.35962	744838	0.268183	1	no	0.403137	7.73916e-09	4	1
2.06304	744871	0.0152085	1	no	0.1242	7.3161e-09	4	1
2.30171	744888	0.190408	1	no	0.404173	7.77987e-09	4	1
2.62584	744950	0.37842	1	no	0.329337	8.58807e-09	4	1
2.76706	744951	0.00317411	1	no	0	5.69134e-09	4	1
2.50848	744958	0.187312	1	no	0.325813	6.65463e-09	4	1
2.51078	744996	0.555937	1	no	0.373428	8.86792e-09	4	1
2.23318	745057	0.161062	1	no	0.445895	8.47344e-09	4	1
2.64809	745081	0.0215372	1	no	0.205244	6.53488e-09	4	1
2.78385	745113	0.525325	1	no	0.391593	6.06001e-09	4	1
2.67968	745121	0.630694	1	no	0.365722	5.63349e-09	4	1
2.8488	745128	0.16998	1	no	0.392485	9.34069e-09	4	1
3.28604	745142	0.330166	1	no	0.379888	5.78219e-09	4	1
3.07294	745162	0.676573	1	no	0.373935	7.60211e-09	4	1
2.28017	745170	0.488326	1	no	0.355984	8.13635e-09	4	1
2.68822	745197	0.253598	1	no	0.363741	7.79468e-09	4	1
1.40751	745235	0.0699473	1	no	0.280902	1.09586e-08	4	1
2.36624	745250	0.193601	1	no	0.397506	9.97759e-09	4	1
2.35551	745273	0.301346	1	no	0.398966	6.89523e-09	4	1
1.21441	745291	0.108816	1	no	0.273622	1.00989e-08	4	1
2.57235	745308	0.327479	1	no	0.376762	7.04434e-09	4	1
2.21077	745312	0.367067	1	no	0.336233	6.77196e-09	4	1
2.42572	745328	0.141881	1	no	0.443179	8.22228e-09	4	1
2.65005	745330	0.208907	1	no	0.383482	6.7531e-09	4	1
2.54709	745342	0.314724	1	no	0.353669	6.99637e-09	4	1
2.20749	745366	0.170058	1	no	0.343983	1.14236e-08	4	1
2.80924	745384	0.488287	1	no	0.344287	6.8581e-09	4	1
2.33718	745423	0.084591	1	no	0.30732	7.30976e-09	4	1
2.97523	745447	0.580161	1	no	0.361159	1.03283e-08	4	1
1.51439	745465	0.110023	1	no	0.351504	7.77757e-09	4	1
2.19176	745484	0.114541	1	no	0.360082	8.10533e-09	4	1
2.08761	745515	0.255526	1	no	0.316034	8.15072e-09	4	1
2.29785	745704	0.0916014	1	no	0.367347	9.34056e-09	4	1
2.54377	745780	0.270773	1	no	0.382956	7.02266e-09	4	1
2.5692	745795	0.460188	1	no	0.360951	6.97155e-09	4	1
2.28154	745824	0.0271649	1	no	0.253047	6.61121e-09	4	1
2.77638	745855	0.51629	1	no	0.371214	9.61788e-09	4	1
2.59041	745888	0.191693	1	no	0.351382	7.31997e-09	4	1
3.03795	745953	0.0571535	1	no	0.197956	8.12861e-09	4	1
2.5615	745966	0.236345	1	no	0.347203	6.25329e-09	4	1
2.40863	745993	0.049559	1	no	0.190963	7.27281e-09	4	1
2.43464	746031	0.381185	1	no	0.389119	6.31971e-09	4	1
2.81311	746071	0.0208751	1	no	0.241604	8.65839e-09	4	1
2.39952	746110	0.210854	1	no	0.367935	5.95227e-09	4	1
2.24911	746111	0.23506	1	no	0.373209	6.99616e-09	4	1
2.20545	746161	0.239538	1	no	0.363792	6.89291e-09	4	1
1.85486	746293	0.184663	1	no	0.33017	1.03195e-08	4	1
2.51714	746383	0.305942	1	no	0.307746	6.6547e-09	4	1
2.57007	746394	0.31671	1	no	0.418101	6.05657e-09	4	1
2.82957	746408	0.323701	1	no	0.359682	1.07903e-08	4	1
2.82921	746519	0.489534	1	no	0.412308	5.77138e-09	4	1
2.65094	746548	0.316087	1	no	0.366375	8.01902e-09	4	1
2.55409	746583	0.398906	1	no	0.368367	5.65711e-09	4	1
3.03191	746589	0.394505	1	no	0.364529	7.00139e-09	4	1
2.29954	746590	0.428933	1	no	0.377037	9.8079e-09	4	1
1.92796	746682	0.212081	1	no	0.350657	9.34164e-09	4	1
2.31117	746882	0.122817	1	no	0.356588	6.49502e-09	4	1
2.59383	746885	0.273967	1	no	0.397114	6.02093e-09	4	1
2.1878	746904	0.124725	1	no	0.386885	8.43286e-09	4	1
2.63215	746945	0.256753	1	no	0.346909	6.29766e-09	4	1
2.36886	746957	0.10755	1	no	0.324642	1.05099e-08	4	1
2.45672	746994	0.287364	1	no	0.380633	7.17942e-09	4	1
2.07405	747040	0.0903356	1	no	0.209743	7.55705e-09	4	1
2.78273	747051	0.496739	1	no	0.353836	6.75218e-09	4	1
2.88754	747063	0.293089	1	no	0.379908	6.81354e-09	4	1
2.60871	747146	0.286021	1	no	0.355664	6.91759e-09	4	1
2.04733	747195	0.203182	1	no	0.344067	6.99268e-09	4	1
2.95054	747252	0.0578545	1	no	0.339953	6.19794e-09	4	1
2.69396	747413	0.0278854	1	no	0.247905	6.42193e-09	4	1
2.74993	747426	0.539949	1	no	0.363243	1.06627e-08	4	1
2.49318	747481	0.185345	1	no	0.418575	6.42435e-09	4	1
2.19965	747484	0.324947	1	no	0.39354	1.08074e-08	4	1
2.37428	747495	0.0418671	1	no	0.179535	6.20789e-09	4	1
2.92804	747496	0.188441	1	no	0.418311	8.29097e-09	4	1
2.20032	747505	0.0839679	1	no	0.347866	7.53269e-09	4	1
2.37322	747550	0.182794	1	no	0.354639	7.51637e-09	4	1
2.83649	747582	0.163671	1	no	0.290898	7.47771e-09	4	1
2.30319	747599	0.352346	1	no	0.37366	8.56283e-09	4	1
2.05842	747603	0.0998579	1	no	0.317668	6.81973e-09	4	1
2.10103	747620	0.0795086	1	no	0.32721	7.99978e-09	4	1
2.08585	747622	0.265009	1	no	0.410464	7.55755e-09	4	1
2.76741	747682	0.286663	1	no	0.395014	6.29473e-09	4	1
2.36055	747705	0.267638	1	no	0.342186	8.73667e-09	4	1
2.22216	747750	0.195412	1	no	0.393423	8.01892e-09	4	1
2.03125	747774	0.0170974	1	no	0.0740319	7.29886e-09	4	1
2.8079	747777	0.266294	1	no	0.367678	6.70441e-09	4	1
2.84474	747784	0.535432	1	no	0.374564	5.47609e-09	4	1
2.71403	747855	0.105641	1	no	0.360737	6.99398e-09	4	1
2.44648	747967	0.162425	1	no	0.379811	8.91629e-09	4	1
2.25921	747993	0.444259	1	no	0.348163	7.90684e-09	4	1
3.05805	748025	0.455651	1	no	0.420531	5.43384e-09	4	1
2.91805	748064	0.0565109	1	no	0.234321	5.30047e-09	4	1
2.74783	748112	0.571262	1	no	0.39368	6.32759e-09	4	1
2.65247	748114	0.360661	1	no	0.405864	6.293e-09	4	1
1.99422	748123	0.134968	1	no	0.376569	1.06364e-08	4	1
2.84822	748231	0.20696	1	no	0.340892	1.2298e-08	4	1
2.13766	748266	0.180223	1	no	0.362939	6.82867e-09	4	1
2.34588	748361	0.418048	1	no	0.371483	6.63464e-09	4	1
2.3553	748428	0.514985	1	no	0.347274	7.53441e-09	4	1
2.38481	748447	0.261893	1	no	0.357053	6.20226e-09	4	1
2.03015	748466	0.341714	1	no	0.32414	7.71962e-09	4	1
2.51311	748488	0.00946392	1	no	0.0658436	8.37754e-09	4	1
2.19806	748534	0.245224	1	no	0.334472	6.29388e-09	4	1
2.26006	748595	0.302592	1	no	0.403501	6.62757e-09	4	1
2.98795	748606	0.171889	1	no	0.395491	6.19686e-09	4	1
2.73358	748616	0.31599	1	no	0.372466	6.14216e-09	4	1
2.66847	748630	0.117053	1	no	0.385127	6.8012e-09	4	1
2.28652	748754	0.330049	1	no	0.344976	6.99769e-09	4	1
1.83355	748787	0.252176	1	no	0.375444	1.12139e-08	4	1
2.21086	748885	0.0367846	1	no	0.205929	1.15079e-08	4	1
3.00663	748895	0.666894	1	no	0.358192	7.51053e-09	4	1
2.32003	748961	0.172551	1	no	0.353346	8.81733e-09	4	1
3.02991	748966	0.573112	1	no	0.42462	5.86022e-09	4	1
2.83971	748983	0.380465	1	no	0.374655	6.67669e-09	4	1
2.465	749011	0.127958	1	no	0.432506	6.70323e-09	4	1
2.21463	749057	0.108153	1	no	0.32265	7.72788e-09	4	1
1.88491	749120	0.250988	1	no	0.43091	7.34413e-09	4	1
1.76772	749183	0.0120149	1	no	0.105348	1.31849e-08	4	1
2.6323	749223	0.254747	1	no	0.354227	8.04239e-09	4	1
2.60638	749291	0.404689	1	no	0.396353	5.74098e-09	4	1
2.74129	749310	0.58649	1	no	0.384355	6.31087e-09	4	1
2.43949	749332	0.195529	1	no	0.357534	1.0465e-08	4	1
2.5556	749348	0.14821	1	no	0.325056	6.63446e-09	4	1
2.58207	749362	0.455826	1	no	0.371625	6.12718e-09	4	1
1.91697	749430	0.192355	1	no	0.366876	8.31628e-09	4	1
1.87769	749516	0.0305143	1	no	0.10402	8.84815e-09	4	1
2.34417	749518	0.145737	1	no	0.444682	7.59167e-09	4	1
2.1651	749530	0.0967228	1	no	0.413731	7.08048e-09	4	1
2.09995	749541	0.262439	1	no	0.363582	7.86501e-09	4	1
2.35964	749542	0.222947	1	no	0.347978	5.84052e-09	4	1
2.68905	749543	0.38989	1	no	0.376835	5.84343e-09	4	1
2.2697	749563	0.136195	1	no	0.363168	9.5111e-09	4	1
2.23386	749575	0.0158316	1	no	0.0799508	6.99804e-09	4	1
2.36984	749597	0.39764	1	no	0.356856	7.97722e-09	4	1
2.3152	749636	0.236306	1	no	0.344211	8.10228e-09	4	1
2.85267	749674	0.369599	1	no	0.366649	5.31035e-09	4	1
2.20693	749716	0.222908	1	no	0.39067	6.46276e-09	4	1
1.80081	749773	0.0737445	1	no	0.300502	9.46261e-09	4	1
1.87336	749777	0.215898	1	no	0.31776	7.13316e-09	4	1
2.45032	749791	0.115164	1	no	0.352891	7.57895e-09	4	1
2.53149	749815	0.37213	1	no	0.386447	6.52472e-09	4	1
2.60572	749852	0.185325	1	no	0.356835	6.79999e-09	4	1
3.15286	749856	0.754368	1	no	0.382612	7.47389e-09	4	1
1.88593	749882	0.112593	1	no	0.371844	8.30167e-09	4	1
2.37338	749915	0.291726	1	no	0.366064	9.15192e-09	4	1
2.90546	749937	0.358207	1	no	0.359065	1.0059e-08	4	1
2.46876	749964	0.261952	1	no	0.376747	6.52418e-09	4	1
2.29882	749974	0.110646	1	no	0.343717	1.06382e-08	4	1
2.58812	750005	0.435379	1	no	0.371455	5.49182e-09	4	1
2.4489	750029	0.254766	1	no	0.346633	6.30882e-09	4	1
2.41444	750053	0.408565	1	no	0.353749	5.85912e-09	4	1
2.00704	750080	0.285417	1	no	0.358805	6.53305e-09	4	1
1.85159	750102	0.178919	1	no	0.39791	9.74151e-09	4	1
2.87928	750110	0.599226	1	no	0.367737	5.73033e-09	4	1
1.77158	750155	0.254825	1	no	0.376968	9.11678e-09	4	1
2.19362	750226	0.11972	1	no	0.382401	7.61288e-09	4	1
2.7115	750262	0.580785	1	no	0.382733	5.82417e-09	4	1
2.0079	750269	0.0553425	1	no	0.114356	1.03906e-08	4	1
2.14492	750318	0.152241	1	no	0.396905	7.37067e-09	4	1
2.55516	750380	0.296848	1	no	0.394253	6.07765e-09	4	1
2.19702	750400	0.0789244	1	no	0.298051	6.65121e-09	4	1
2.07625	750405	0.251612	1	no	0.406934	8.98985e-09	4	1
2.26716	750435	0.0228419	1	no	0.193521	7.05837e-09	4	1
2.9752	750507	0.407864	1	no	0.371258	5.97882e-09	4	1
2.36294	750511	0.106187	1	no	0.340363	1.06803e-08	4	1
2.31553	750541	0.28863	1	no	0.39691	6.46509e-09	4	1
2.88974	750542	0.505404	1	no	0.370232	6.92028e-09	4	1
1.59469	750551	0.170662	1	no	0.350068	7.01954e-09	4	1
2.31607	750611	0.210816	1	no	0.38269	6.86739e-09	4	1
2.32647	750627	0.123459	1	no	0.463091	7.78354e-09	4	1
2.65683	750637	0.561681	1	no	0.396928	5.97033e-09	4	1
2.28292	750648	0.115183	1	no	0.29721	6.93631e-09	4	1
2.13094	750657	0.0998579	1	no	0.285491	1.19386e-08	4	1
2.25002	750692	0.326232	1	no	0.382141	7.84175e-09	4	1
2.4307	750755	0.13045	1	no	0.335722	6.80617e-09	4	1
2.2442	750769	0.111367	1	no	0.387655	9.5364e-09	4	1
2.21419	750777	0.279789	1	no	0.35941	6.48385e-09	4	1
1.81111	750839	0.256129	1	no	0.322664	7.72485e-09	4	1
2.40808	750862	0.129184	1	no	0.333886	6.70086e-09	4	1
2.84101	750907	0.440481	1	no	0.342485	6.644e-09	4	1
2.23356	750920	0.176426	1	no	0.36755	6.3438e-09	4	1
2.463	750951	0.205071	1	no	0.396828	5.83149e-09	4	1
2.55285	750977	0.0126964	1	no	0	5.77238e-09	4	1
2.61195	751004	0.31155	1	no	0.320395	6.38299e-09	4	1
2.52453	751013	0.175082	1	no	0.391836	6.44456e-09	4	1
2.62049	751028	0.0203104	1	no	0.0623202	6.07999e-09	4	1
2.83152	751062	0.474929	1	no	0.362007	8.2681e-09	4	1
2.1511	751146	0.1929	1	no	0.335655	6.8871e-09	4	1
2.05554	751172	0.404709	1	no	0.357023	6.72095e-09	4	1
2.74441	751194	0.353086	1	no	0.318994	5.5979e-09	4	1
2.82529	751204	0.318541	1	no	0.399376	6.08341e-09	4	1
2.54508	751205	0.0330263	1	no	0.210495	6.46357e-09	4	1
2.47841	751206	0.0445544	1	no	0.156031	7.67116e-09	4	1
2.09253	751219	0.0540573	1	no	0.163545	7.46105e-09	4	1
2.25314	751303	0.389345	1	no	0.449635	6.38079e-09	4	1
2.72548	751332	0.594046	1	no	0.375139	6.84101e-09	4	1
2.22326	751384	0.261835	1	no	0.361892	8.71484e-09	4	1
2.72771	751409	0.454618	1	no	0.376938	8.49674e-09	4	1
3.02328	751424	0.418087	1	no	0.372986	5.5474e-09	4	1
2.35204	751467	0.258622	1	no	0.381071	9.75409e-09	4	1
2.71043	751605	0.101143	1	no	0.370235	1.05587e-08	4	1
2.77017	751636	0.428369	1	no	0.381944	7.236e-09	4	1
2.47905	751639	0.276518	1	no	0.338099	9.76979e-09	4	1
2.44513	751645	0.509903	1	no	0.356998	1.1101e-08	4	1
2.77203	751691	0.469126	1	no	0.396372	5.69367e-09	4	1
2.17008	751826	0.234378	1	no	0.365902	7.33125e-09	4	1
2.41592	751828	0.139388	1	no	0.323275	7.16778e-09	4	1
2.94456	751860	0.241408	1	no	0.371219	6.02996e-09	4	1
2.85874	751879	0.311005	1	no	0.341744	6.37311e-09	4	1
2.12593	751911	0.328063	1	no	0.391642	7.12158e-09	4	1
2.34806	751921	0.316769	1	no	0.37364	6.86385e-09	4	1
2.38963	751922	0.540573	1	no	0.408826	8.54286e-09	4	1
2.13545	751946	0.307616	1	no	0.398937	7.21776e-09	4	1
1.97485	751947	0.386813	1	no	0.38819	1.28664e-08	4	1
2.77253	751991	0.0196678	1	no	0.0960396	9.13169e-09	4	1
1.47355	751993	0.215314	1	no	0.333725	8.72699e-09	4	1
2.82818	752031	0.0934902	1	no	0.291398	7.32664e-09	4	1
2.6392	752036	0.488891	1	no	0.382857	5.80842e-09	4	1
1.80982	752045	0.282866	1	no	0.346207	1.18317e-08	4	1
2.6567	752064	0.163613	1	no	0.31802	6.2454e-09	4	1
2.19569	752127	0.26238	1	no	0.365816	1.04592e-08	4	1
2.56082	752159	0.29823	1	no	0.420437	6.9207e-09	4	1
2.5487	752161	0.378557	1	no	0.435545	6.35634e-09	4	1
1.95183	752212	0.247775	1	no	0.35154	1.14991e-08	4	1
2.71652	752264	0.400328	1	no	0.367351	6.162e-09	4	1
2.54404	752305	0.360661	1	no	0.368771	7.60394e-09	4	1
2.91598	752312	0.442273	1	no	0.349639	5.61439e-09	4	1
2.31407	752321	0.386852	1	no	0.373452	6.36629e-09	4	1
2.56851	752355	0.259868	1	no	0.340052	7.01652e-09	4	1
3.10857	752380	0.690476	1	no	0.383834	7.94842e-09	4	1
2.11857	752472	0.295017	1	no	0.347129	8.66911e-09	4	1
2.20708	752474	0.236384	1	no	0.371447	8.00557e-09	4	1
2.54677	752512	0.413686	1	no	0.367774	8.36907e-09	4	1
2.45834	752594	0.247736	1	no	0.336111	8.13904e-09	4	1
2.63497	752605	0.339649	1	no	0.344685	5.98342e-09	4	1
2.40623	752638	0.166748	1	no	0.353848	8.7399e-09	4	1
2.30903	752717	0.0801317	1	no	0.308627	7.94537e-09	4	1
2.17134	752773	0.129145	1	no	0.314536	6.76679e-09	4	1
2.75031	752775	0.308979	1	no	0.366484	6.28529e-09	4	1
2.50324	752825	0.368392	1	no	0.380167	7.28899e-09	4	1
2.9917	752859	0.129885	1	no	0.244078	5.79763e-09	4	1
2.68355	752893	0.374759	1	no	0.305586	1.05399e-08	4	1
2.32961	752900	0.054622	1	no	0.312656	6.46726e-09	4	1
2.74232	752934	0.387514	1	no	0.323417	7.65922e-09	4	1
2.4583	752986	0.220961	1	no	0.385476	8.88708e-09	4	1
