source_e (MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time (s)	cells_history
2.75844	782590	0.560327	1	no	0.386009	5.42219e-09	4	1
2.65527	782596	0.347615	1	no	0.384051	6.78086e-09	4	1
2.56281	782689	0.190167	1	no	0.347177	6.50033e-09	4	1
2.3288	782707	0.267315	1	no	0.392374	7.84167e-09	4	1
2.07656	782717	0.301785	1	no	0.34124	1.14226e-08	4	1
2.32104	782732	0.319526	1	no	0.368014	6.42764e-09	4	1
2.23615	782753	0.425872	1	no	0.407573	6.30566e-09	4	1
2.42227	782760	0.508214	1	no	0.356733	6.7499e-09	4	1
2.18617	782881	0.0462968	1	no	0.204202	6.62296e-09	4	1
2.11733	782904	0.349541	1	no	0.35283	7.34911e-09	4	1
2.78209	782938	0.59861	1	no	0.408118	6.70505e-09	4	1
2.43488	782960	0.258348	1	no	0.425344	8.9159e-09	4	1
2.5549	783005	0.0120022	1	no	0.103728	6.63366e-09	4	1
2.05795	783014	0.0437291	1	no	0.288256	6.58286e-09	4	1
2.81014	783027	0.17622	1	no	0.280826	8.09239e-09	4	1
1.72588	783059	0.216875	1	no	0.386313	8.01592e-09	4	1
2.31297	783131	0.374926	1	no	0.30165	6.60668e-09	4	1
2.16468	783199	0.153227	1	no	0.384918	8.80828e-09	4	1
2.86113	783207	0.413189	1	no	0.343016	5.81668e-09	4	1
2.19642	783211	0.278773	1	no	0.376178	6.53884e-09	4	1
2.63828	783283	0.354598	1	no	0.430413	6.07521e-09	4	1
2.4248	783351	0.539397	1	no	0.343143	1.04242e-08	4	1
2.54998	783397	0.363449	1	no	0.344466	6.64314e-09	4	1
2.02441	783472	0.100336	1	no	0.353432	6.35952e-09	4	1
2.53499	783485	0.245003	1	no	0.326558	7.78807e-09	4	1
2.45108	783524	0.0998105	1	no	0.215553	6.39298e-09	4	1
2.70407	783595	0.337383	1	no	0.437327	5.64097e-09	4	1
2.38272	783654	0.0164568	1	no	0	6.41061e-09	4	1
1.39336	783700	0.0215144	1	no	0.117541	9.1558e-09	4	1
2.65182	783763	0.432933	1	no	0.387806	6.3584e-09	4	1
2.98395	783807	0.418928	1	no	0.326152	7.00741e-09	4	1
2.2286	783821	0.150776	1	no	0.337118	7.02961e-09	4	1
2.35007	783828	0.153849	1	no	0.337843	1.02233e-08	4	1
2.18782	783925	0.364772	1	no	0.423581	6.19471e-09	4	1
2.36873	783942	0.0990713	1	no	0.364422	8.31457e-09	4	1
2.18428	783959	0.0431066	1	no	0.322653	6.78183e-09	4	1
1.73446	783973	0.0387298	1	no	0.261678	9.93356e-09	4	1
1.9393	783986	0.150114	1	no	0.363613	7.82541e-09	4	1
3.17621	783999	0.195361	1	no	0.341332	5.27622e-09	4	1
2.17393	784001	0.0527356	1	no	0.228329	7.69535e-09	4	1
2.15664	784118	0.120741	1	no	0.272273	8.21918e-09	4	1
1.89471	784124	0.266032	1	no	0.303305	7.16324e-09	4	1
1.84239	784139	0.0743278	1	no	0.272442	9.49309e-09	4	1
3.41259	784167	0.514517	1	no	0.351153	8.09102e-09	4	1
2.63272	784230	0.313048	1	no	0.348909	6.90871e-09	4	1
2.44255	784234	0.185187	1	no	0.329202	6.85761e-09	4	1
2.20303	784235	0.0813112	1	no	0.327512	7.32049e-09	4	1
2.18683	784262	0.27747	1	no	0.352426	6.49718e-09	4	1
2.46349	784307	0.343258	1	no	0.350164	7.04702e-09	4	1
2.33403	784340	0.502379	1	no	0.320104	1.15092e-08	4	1
2.03094	784388	0.151962	1	no	0.384025	8.97219e-09	4	1
2.74404	784444	0.696164	1	no	0.379401	6.63688e-09	4	1
2.62353	784476	0.0183631	1	no	0.136653	8.61215e-09	4	1
2.45408	784479	0.0323105	1	no	0.332932	1.07744e-08	4	1
2.14767	784484	0.419589	1	no	0.36217	8.15377e-09	4	1
2.24039	784513	0.239284	1	no	0.321356	7.34833e-09	4	1
2.64818	784546	0.350222	1	no	0.334092	1.21092e-08	4	1
2.09633	784554	0.164665	1	no	0.419846	1.00275e-08	4	1
2.20796	784570	0.139844	1	no	0.381138	7.53727e-09	4	1
2.24446	784611	0.157701	1	no	0.402615	7.49392e-09	4	1
2.95901	784635	0.160327	1	no	0.364353	5.70356e-09	4	1
2.8409	784688	0.368604	1	no	0.372473	9.03802e-09	4	1
2.12732	784704	0.427234	1	no	0.406502	7.16766e-09	4	1
2.45911	784797	0.243778	1	no	0.36738	6.18848e-09	4	1
2.54219	784809	0.303614	1	no	0.330728	6.20734e-09	4	1
2.30681	784830	0.171687	1	no	0.384092	6.82007e-09	4	1
1.8841	784868	0.225201	1	no	0.312689	8.75468e-09	4	1
2.69255	784940	0.0705151	1	no	0.296276	6.0281e-09	4	1
2.88856	784965	0.242416	1	no	0.379955	1.01748e-08	4	1
2.44183	784993	0.0196275	1	no	0.0951437	6.96796e-09	4	1
2.48845	785019	0.0647183	1	no	0.272618	1.12588e-08	4	1
2.16369	785051	0.0628119	1	no	0.241251	6.3759e-09	4	1
2.05609	785054	0.329194	1	no	0.349642	6.33957e-09	4	1
2.38018	785095	0.176823	1	no	0.412981	7.06176e-09	4	1
2.20144	785107	0.313223	1	no	0.320519	7.96436e-09	4	1
2.49432	785115	0.389049	1	no	0.3367	6.88153e-09	4	1
3.10917	785163	0.523446	1	no	0.369467	5.30839e-09	4	1
2.40655	785166	0.501834	1	no	0.408287	6.25201e-09	4	1
2.2018	785431	0.251423	1	no	0.328433	9.11093e-09	4	1
1.94346	785476	0.24372	1	no	0.328119	7.37905e-09	4	1
2.78846	785492	0.388446	1	no	0.388102	7.4356e-09	4	1
2.35116	785496	0.191393	1	no	0.397805	6.80749e-09	4	1
2.70125	785500	0.257764	1	no	0.337635	5.95557e-09	4	1
2.73357	785550	0.113855	1	no	0.256108	6.00435e-09	4	1
2.22032	785560	0.241833	1	no	0.325692	6.76111e-09	4	1
2.3351	785609	0.219482	1	no	0.347159	9.38349e-09	4	1
2.32985	785615	0.278092	1	no	0.354015	7.038e-09	4	1
2.27019	785617	0.252668	1	no	0.344599	8.35249e-09	4	1
2.39201	785707	0.204212	1	no	0.348257	7.9891e-09	4	1
2.26123	785770	0.245626	1	no	0.310208	1.16023e-08	4	1
1.62822	785778	0.230998	1	no	0.310568	7.67219e-09	4	1
1.94809	785789	0.334173	1	no	0.347983	7.55706e-09	4	1
2.43145	785804	0.415796	1	no	0.342503	5.95579e-09	4	1
2.63467	785805	0.319545	1	no	0.369879	7.26906e-09	4	1
1.89342	785837	0.329719	1	no	0.366254	6.88767e-09	4	1
2.28025	785838	0.308691	1	no	0.399458	8.45417e-09	4	1
2.95928	785903	0.337325	1	no	0.384465	1.01102e-08	4	1
2.46166	785925	0.278773	1	no	0.421883	8.01566e-09	4	1
2.11058	786078	0.440656	1	no	0.389838	6.20171e-09	4	1
2.51484	786080	0.169158	1	no	0.375	6.13247e-09	4	1
2.03523	786081	0.214385	1	no	0.420742	7.25432e-09	4	1
2.49529	786086	0.0577543	1	no	0.240485	7.03977e-09	4	1
2.56517	786152	0.149414	1	no	0.356464	6.56838e-09	4	1
2.76577	786166	0.493528	1	no	0.377754	5.67545e-09	4	1
2.51365	786262	0.0787824	1	no	0.338272	1.08389e-08	4	1
2.69181	786349	0.0781599	1	no	0.324042	6.57886e-09	4	1
2.28026	786352	0.401051	1	no	0.348741	6.58815e-09	4	1
2.97101	786370	0.357127	1	no	0.386241	5.58644e-09	4	1
2.33876	786405	0.155036	1	no	0.449937	9.39583e-09	4	1
2.59976	786436	0.581414	1	no	0.35672	5.88744e-09	4	1
2.26996	786521	0.457794	1	no	0.379196	8.1349e-09	4	1
2.74778	786529	0.394029	1	no	0.37263	6.73706e-09	4	1
2.51504	786693	0.0462579	1	no	0.369218	5.89174e-09	4	1
2.55445	786721	0.54959	1	no	0.398223	8.56342e-09	4	1
1.36711	786739	0.0405972	1	no	0.218016	1.13911e-08	4	1
2.47484	786762	0.158382	1	no	0.372759	6.97244e-09	4	1
2.28505	786789	0.439392	1	no	0.354657	7.60695e-09	4	1
2.0896	786923	0.122006	1	no	0.384726	8.87542e-09	4	1
2.733	786926	0.357127	1	no	0.372079	8.0114e-09	4	1
2.33927	786966	0.244439	1	no	0.311953	6.31225e-09	4	1
2.64102	786976	0.102359	1	no	0.458951	6.71367e-09	4	1
3.49167	787029	0.26539	1	no	0.380781	6.50714e-09	4	1
3.26663	787047	0.0457327	1	no	0.234794	5.49003e-09	4	1
1.94027	787072	0.00758645	1	no	0	7.4042e-09	4	1
2.32444	787084	0.209872	1	no	0.426638	7.07168e-09	4	1
2.23848	787093	0.185129	1	no	0.280971	7.44131e-09	4	1
2.64981	787160	0.341838	1	no	0.356968	5.65561e-09	4	1
2.52503	787208	0.0279532	1	no	0.113431	5.98731e-09	4	1
2.36962	787215	0.255722	1	no	0.424616	7.58122e-09	4	1
2.32667	787220	0.274318	1	no	0.379875	1.17617e-08	4	1
2.60081	787272	0.362165	1	no	0.38785	7.9256e-09	4	1
2.34315	787384	0.291495	1	no	0.350884	6.47272e-09	4	1
2.53771	787428	0.237981	1	no	0.379026	9.16304e-09	4	1
1.98298	787437	0.136692	1	no	0.394336	7.07194e-09	4	1
2.85743	787499	0.260293	1	no	0.371123	5.84132e-09	4	1
2.32343	787548	0.346915	1	no	0.373893	8.68754e-09	4	1
2.48949	787592	0.181277	1	no	0.311407	7.00463e-09	4	1
2.52078	787610	0.343725	1	no	0.391907	6.95304e-09	4	1
1.93015	787627	0.0851628	1	no	0.357469	1.19026e-08	4	1
2.58313	787647	0.478841	1	no	0.435814	7.61444e-09	4	1
1.8493	787703	0.192793	1	no	0.405509	6.93059e-09	4	1
2.51253	787707	0.476915	1	no	0.346657	6.42598e-09	4	1
2.70702	787722	0.110607	1	no	0.361238	7.7499e-09	4	1
2.427	787751	0.360259	1	no	0.347516	6.355e-09	4	1
2.37714	787798	0.107436	1	no	0.330436	7.53734e-09	4	1
2.06102	787805	0.151418	1	no	0.37333	7.03868e-09	4	1
2.55649	787809	0.328532	1	no	0.338564	7.40571e-09	4	1
2.2794	787859	0.130331	1	no	0.306418	6.7883e-09	4	1
2.59518	787893	0.00885086	1	no	0	5.70507e-09	4	1
2.64955	787907	0.255838	1	no	0.370058	6.38203e-09	4	1
2.31919	787948	0.210592	1	no	0.340569	6.25848e-09	4	1
2.55861	787976	0.227769	1	no	0.379281	7.72212e-09	4	1
2.36095	788000	0.444352	1	no	0.34759	1.00499e-08	4	1
1.90036	788051	0.0120022	1	no	0.103728	7.77567e-09	4	1
1.92308	788063	0.211137	1	no	0.354708	8.70615e-09	4	1
2.51846	788079	0.340515	1	no	0.399543	7.82649e-09	4	1
2.1657	788136	0.205476	1	no	0.367699	8.03927e-09	4	1
2.44608	788176	0.434237	1	no	0.349998	7.15554e-09	4	1
2.7213	788259	0.0240821	1	no	0.235864	5.68516e-09	4	1
3.13041	788296	0.0876527	1	no	0.346427	6.45284e-09	4	1
2.72832	788378	0.1826	1	no	0.326835	1.00321e-08	4	1
2.30603	788421	0.309897	1	no	0.387484	7.53937e-09	4	1
2.8507	788531	0.201002	1	no	0.397948	1.0661e-08	4	1
2.39471	788542	0.348121	1	no	0.335717	9.58163e-09	4	1
1.7176	788572	0.0895785	1	no	0.375027	1.0298e-08	4	1
2.70327	788680	0.188922	1	no	0.379736	7.03846e-09	4	1
2.22525	788721	0.284472	1	no	0.352845	6.48781e-09	4	1
2.70973	788772	0.123348	1	no	0.370446	6.74862e-09	4	1
2.48288	788814	0.274299	1	no	0.338203	7.44063e-09	4	1
2.6212	788845	0.0888782	1	no	0.319982	5.84282e-09	4	1
2.73133	788907	0.158401	1	no	0.356625	7.60558e-09	4	1
2.29954	788973	0.279376	1	no	0.407186	6.55248e-09	4	1
2.33095	789177	0.133522	1	no	0.365967	6.13575e-09	4	1
2.45136	789190	0.241852	1	no	0.32832	6.19157e-09	4	1
1.77691	789237	0.281944	1	no	0.4081	7.81993e-09	4	1
2.7203	789284	0.206157	1	no	0.304869	6.69976e-09	4	1
2.47044	789321	0.560892	1	no	0.370743	7.03578e-09	4	1
2.24688	789338	0.417663	1	no	0.365423	6.8139e-09	4	1
2.03858	789345	0.139241	1	no	0.304834	9.72263e-09	4	1
2.49542	789386	0.389613	1	no	0.350741	6.0671e-09	4	1
2.67175	789439	0.47001	1	no	0.376293	5.7725e-09	4	1
2.15362	789460	0.381346	1	no	0.343348	6.72104e-09	4	1
2.01099	789573	0.195302	1	no	0.422809	9.95238e-09	4	1
1.22589	789617	0.0514322	1	no	0.196672	1.07646e-08	4	1
2.77892	789704	0.281905	1	no	0.367237	5.55405e-09	4	1
1.6731	789714	0.243097	1	no	0.360727	7.20004e-09	4	1
2.05471	789738	0.389652	1	no	0.342619	1.09618e-08	4	1
1.93882	789769	0.301065	1	no	0.403308	7.63264e-09	4	1
2.514	789775	0.0704567	1	no	0.332413	8.80315e-09	4	1
2.27104	789863	0.251345	1	no	0.376751	9.98266e-09	4	1
1.96169	789866	0.356524	1	no	0.383457	1.04269e-08	4	1
2.07389	789874	0.236016	1	no	0.430726	6.27265e-09	4	1
2.45478	789879	0.429724	1	no	0.353538	7.36842e-09	4	1
3.15578	789887	0.186374	1	no	0.361027	7.37796e-09	4	1
2.38787	789907	0.18898	1	no	0.363047	1.26425e-08	4	1
2.15638	789925	0.0940136	1	no	0.275812	9.31455e-09	4	1
2.02988	789937	0.33606	1	no	0.365015	7.15318e-09	4	1
2.71089	789943	0.367281	1	no	0.33727	6.75678e-09	4	1
2.55866	789991	0.400448	1	no	0.380939	8.14181e-09	4	1
2.48401	790097	0.359695	1	no	0.376507	5.64079e-09	4	1
2.47746	790098	0.443107	1	no	0.345757	6.32512e-09	4	1
2.61477	790108	0.508098	1	no	0.408116	5.90164e-09	4	1
2.40986	790130	0.351953	1	no	0.393522	8.6714e-09	4	1
2.23707	790216	0.0501678	1	no	0.302831	9.66993e-09	4	1
3.07408	790223	0.294082	1	no	0.380407	6.16392e-09	4	1
2.23992	790245	0.352692	1	no	0.353262	7.409e-09	4	1
2.2212	790342	0.444449	1	no	0.377801	8.99465e-09	4	1
2.6958	790360	0.352595	1	no	0.383924	6.19516e-09	4	1
2.53364	790380	0.499869	1	no	0.38055	8.76747e-09	4	1
2.16458	790417	0.327248	1	no	0.365155	6.5597e-09	4	1
2.75808	790437	0.406167	1	no	0.383525	6.5103e-09	4	1
2.55618	790466	0.150756	1	no	0.370581	7.76115e-09	4	1
2.22011	790520	0.290211	1	no	0.455459	6.72768e-09	4	1
2.04521	790523	0.15704	1	no	0.375697	9.56883e-09	4	1
2.46925	790549	0.184545	1	no	0.337304	1.09941e-08	4	1
2.40964	790608	0.139941	1	no	0.371977	6.12209e-09	4	1
2.76223	790662	0.174333	1	no	0.291453	9.23846e-09	4	1
2.0427	790748	0.36483	1	no	0.346788	6.63121e-09	4	1
2.33783	790777	0.308146	1	no	0.352756	7.16709e-09	4	1
3.30514	790809	0.429199	1	no	0.369063	5.28193e-09	4	1
2.24608	790818	0.291378	1	no	0.355164	7.39898e-09	4	1
2.38741	790847	0.178729	1	no	0.362212	7.86235e-09	4	1
2.76319	790899	0.0113797	1	no	0.0547009	9.5912e-09	4	1
2.48061	790923	0.254555	1	no	0.379413	1.20133e-08	4	1
2.48424	790965	0.38831	1	no	0.410881	7.09882e-09	4	1
3.09798	790989	0.559822	1	no	0.400118	6.6739e-09	4	1
2.75012	791092	0.363469	1	no	0.405834	6.09747e-09	4	1
3.18855	791157	0.386423	1	no	0.337075	8.81647e-09	4	1
2.24299	791164	0.173068	1	no	0.322805	7.65011e-09	4	1
2.40241	791190	0.411283	1	no	0.363241	8.53707e-09	4	1
2.35638	791217	0.377475	1	no	0.363824	1.08832e-08	4	1
2.50193	791270	0.271031	1	no	0.367832	8.69943e-09	4	1
2.71138	791284	0.00824783	1	no	0	7.13159e-09	4	1
2.30748	791318	0.115003	1	no	0.468708	7.54638e-09	4	1
2.73623	791323	0.0909012	1	no	0.320993	6.11801e-09	4	1
2.30283	791338	0.233527	1	no	0.386256	9.34528e-09	4	1
2.00803	791355	0.254535	1	no	0.42201	7.19906e-09	4	1
2.40223	791374	0.0272529	1	no	0.161313	8.63395e-09	4	1
3.18542	791409	0.405603	1	no	0.409285	7.29651e-09	4	1
2.7429	791494	0.0691923	1	no	0.338487	1.01898e-08	4	1
2.1683	791498	0.374284	1	no	0.380386	7.78263e-09	4	1
2.19622	791524	0.483276	1	no	0.33815	9.04626e-09	4	1
2.47603	791555	0.115042	1	no	0.391275	5.63928e-09	4	1
1.994	791568	0.130351	1	no	0.296672	1.04736e-08	4	1
2.25477	791609	0.0774791	1	no	0.334672	9.28848e-09	4	1
2.21169	791664	0.161475	1	no	0.337429	8.24553e-09	4	1
2.71278	791679	0.00951224	1	no	0	6.02547e-09	4	1
1.88801	791681	0.140524	1	no	0.329596	1.2553e-08	4	1
1.95746	791708	0.0990713	1	no	0.435107	9.42878e-09	4	1
2.06681	791719	0.0991102	1	no	0.351521	7.4405e-09	4	1
2.30282	791856	0.172426	1	no	0.390681	7.32235e-09	4	1
2.47601	791867	0.130351	1	no	0.360096	8.51798e-09	4	1
2.8012	791875	0.0571513	1	no	0.276719	7.33579e-09	4	1
1.91084	791880	0.28138	1	no	0.408987	8.21594e-09	4	1
2.14786	791886	0.38261	1	no	0.350602	6.81675e-09	4	1
2.11138	791977	0.209872	1	no	0.387061	1.06413e-08	4	1
2.53208	791999	0.552819	1	no	0.363665	6.67951e-09	4	1
1.95665	792004	0.153324	1	no	0.385435	6.98095e-09	4	1
2.34868	792029	0.260838	1	no	0.362891	6.48207e-09	4	1
2.99631	792057	0.760532	1	no	0.364862	5.66149e-09	4	1
1.64938	792118	0.19966	1	no	0.365355	9.72806e-09	4	1
2.17189	792235	0.186335	1	no	0.367679	9.27165e-09	4	1
2.36511	792318	0.525974	1	no	0.353157	6.66616e-09	4	1
2.51961	792371	0.0578321	1	no	0.251934	5.85798e-09	4	1
2.09873	792399	0.290892	1	no	0.388993	8.71003e-09	4	1
2.99571	792441	0.384536	1	no	0.327297	6.06104e-09	4	1
2.09389	792443	0.098546	1	no	0.283064	6.60784e-09	4	1
2.25516	792457	0.212537	1	no	0.301483	9.69281e-09	4	1
2.7266	792513	0.179974	1	no	0.324254	6.80958e-09	4	1
2.27705	792526	0.279959	1	no	0.358463	8.1693e-09	4	1
2.31246	792588	0.0114186	1	no	0	8.98453e-09	4	1
2.29538	792702	0.0616448	1	no	0.278006	1.5794e-08	4	1
2.94075	792745	0.054603	1	no	0.231564	6.00079e-09	4	1
1.92682	792766	0.12967	1	no	0.327633	7.45357e-09	4	1
3.29784	792791	0.726062	1	no	0.37069	6.75135e-09	4	1
2.10561	792806	0.354482	1	no	0.428579	9.02472e-09	4	1
2.31898	792970	0.332287	1	no	0.363306	6.18414e-09	4	1
2.69974	792979	0.128425	1	no	0.340806	9.9253e-09	4	1
2.29869	792987	0.159588	1	no	0.377621	6.87968e-09	4	1
2.75814	793040	0.170403	1	no	0.421005	5.4077e-09	4	1
2.7985	793066	0.142431	1	no	0.307293	9.11416e-09	4	1
1.95933	793087	0.00822838	1	no	0.153664	6.86384e-09	4	1
3.00218	793278	0.513894	1	no	0.406087	7.07432e-09	4	1
2.3625	793335	0.22522	1	no	0.341078	1.08692e-08	4	1
2.76313	793407	0.385158	1	no	0.404545	5.85627e-09	4	1
2.9968	793413	0.110548	1	no	0.390111	7.49128e-09	4	1
2.47878	793420	0.494656	1	no	0.394707	5.88418e-09	4	1
2.79937	793452	0.64265	1	no	0.383146	5.9501e-09	4	1
2.19084	793468	0.271186	1	no	0.37049	9.79988e-09	4	1
2.44737	793483	0.21065	1	no	0.31665	6.13271e-09	4	1
3.01761	793576	0.202967	1	no	0.369274	7.6613e-09	4	1
3.03742	793709	0.0335749	1	no	0.224797	9.59025e-09	4	1
2.47754	793807	0.551477	1	no	0.391076	6.91294e-09	4	1
2.46943	793813	0.416379	1	no	0.343565	6.1491e-09	4	1
2.33861	793878	0.218937	1	no	0.438472	1.16016e-08	4	1
2.61016	793907	0.397238	1	no	0.380833	6.03598e-09	4	1
2.85216	794017	0.518991	1	no	0.388531	8.12622e-09	4	1
2.73224	794030	0.638098	1	no	0.364906	8.47372e-09	4	1
2.30901	794049	0.356485	1	no	0.347703	6.12376e-09	4	1
2.91115	794110	0.199777	1	no	0.3815	6.15878e-09	4	1
2.49225	794114	0.44124	1	no	0.340123	8.06203e-09	4	1
2.42003	794150	0.21316	1	no	0.303705	6.33947e-09	4	1
2.8057	794321	0.0298206	1	no	0.127202	5.60708e-09	4	1
2.6228	794342	0.364189	1	no	0.32128	6.95556e-09	4	1
2.69512	794396	0.454565	1	no	0.386084	6.83377e-09	4	1
2.70927	794405	0.190245	1	no	0.39407	7.66472e-09	4	1
1.91076	794421	0.0818948	1	no	0.316865	7.6197e-09	4	1
1.5708	794472	0.089559	1	no	0.38901	7.89401e-09	4	1
2.40884	794493	0.256441	1	no	0.423652	6.06223e-09	4	1
2.62421	794598	0.541245	1	no	0.367704	6.86541e-09	4	1
2.20823	794678	0.324603	1	no	0.436807	6.87964e-09	4	1
2.18824	794692	0.482634	1	no	0.396639	8.41086e-09	4	1
2.345	794696	0.225921	1	no	0.357155	6.42377e-09	4	1
2.22402	794784	0.230978	1	no	0.33527	8.37721e-09	4	1
3.00477	794790	0.365395	1	no	0.436755	6.64352e-09	4	1
1.88352	794794	0.180655	1	no	0.35835	6.86493e-09	4	1
2.21267	794818	0.0647377	1	no	0.322416	9.91296e-09	4	1
2.1412	794825	0.1883	1	no	0.445145	6.43575e-09	4	1
2.50827	794828	0.297895	1	no	0.373319	7.77189e-09	4	1
2.21155	794832	0.428479	1	no	0.390248	8.07169e-09	4	1
2.6773	794843	0.530468	1	no	0.345251	1.08798e-08	4	1
2.36497	794879	0.264845	1	no	0.335953	7.33393e-09	4	1
2.33619	794909	0.172426	1	no	0.309228	1.3552e-08	4	1
1.6635	794954	0.214385	1	no	0.358316	7.29289e-09	4	1
2.13547	794962	0.183184	1	no	0.408941	7.46569e-09	4	1
2.12195	795048	0.412567	1	no	0.35749	7.72147e-09	4	1
2.21681	795067	0.0285173	1	no	0.242838	1.17241e-08	4	1
2.61612	795074	0.634305	1	no	0.396222	7.01456e-09	4	1
2.35329	795085	0.275505	1	no	0.33644	9.4786e-09	4	1
3.02902	795094	0.0113991	1	no	0	6.4701e-09	4	1
1.53994	795110	0.0914654	1	no	0.346448	8.02165e-09	4	1
2.5	795215	0.37621	1	no	0.368304	9.14052e-09	4	1
2.51318	795337	0.266012	1	no	0.377258	6.49259e-09	4	1
2.32042	795338	0.259029	1	no	0.340943	6.35657e-09	4	1
2.55073	795347	0.19149	1	no	0.374644	9.3156e-09	4	1
2.41044	795380	0.413131	1	no	0.397118	7.93942e-09	4	1
2.2955	795389	0.303633	1	no	0.359985	6.26654e-09	4	1
2.23875	795391	0.309274	1	no	0.365683	6.4632e-09	4	1
2.54771	795394	0.562973	1	no	0.370616	6.2366e-09	4	1
2.30232	795451	0.213238	1	no	0.282978	8.60686e-09	4	1
2.21552	795478	0.209347	1	no	0.400669	6.78629e-09	4	1
2.10543	795523	0.0590965	1	no	0.246544	7.53548e-09	4	1
2.50953	795543	0.358975	1	no	0.400184	7.69921e-09	4	1
2.59322	795546	0.265993	1	no	0.406099	5.7769e-09	4	1
2.58183	795549	0.339309	1	no	0.367139	8.08375e-09	4	1
2.90902	795644	0.441317	1	no	0.341561	7.78252e-09	4	1
2.67541	795745	0.294724	1	no	0.35364	6.06276e-09	4	1
2.08348	795817	0.146866	1	no	0.306358	1.13145e-08	4	1
2.12959	795828	0.0386714	1	no	0.277666	6.66654e-09	4	1
2.42057	795868	0.413228	1	no	0.381679	7.50021e-09	4	1
3.12289	795926	0.0170792	1	no	0.0364465	7.41249e-09	4	1
1.80332	795934	0.0113991	1	no	0.165529	7.57039e-09	4	1
2.45108	795983	0.293304	1	no	0.39415	6.66342e-09	4	1
2.4133	796030	0.416341	1	no	0.346634	5.84109e-09	4	1
2.6475	796078	0.0151924	1	no	0.166453	8.72511e-09	4	1
3.29155	796102	0.622789	1	no	0.400487	5.40133e-09	4	1
2.39755	796105	0.193357	1	no	0.397284	8.04963e-09	4	1
2.67299	796165	0.101055	1	no	0.282387	8.08639e-09	4	1
2.28827	796166	0.184506	1	no	0.326937	1.04805e-08	4	1
2.49493	796184	0.308107	1	no	0.38986	6.40551e-09	4	1
2.61998	796198	0.232223	1	no	0.366393	5.89953e-09	4	1
2.1618	796218	0.116345	1	no	0.266845	6.67786e-09	4	1
2.3196	796261	0.161494	1	no	0.368947	6.32271e-09	4	1
2.58069	796269	0.317619	1	no	0.354116	9.18398e-09	4	1
2.52242	796349	0.346273	1	no	0.378069	6.93117e-09	4	1
2.36218	796358	0.0463941	1	no	0.218868	9.45414e-09	4	1
2.25663	796429	0.28064	1	no	0.378041	7.14823e-09	4	1
2.26783	796452	0.118893	1	no	0.421793	6.65307e-09	4	1
2.55812	796504	0.508195	1	no	0.374316	9.35212e-09	4	1
2.14482	796520	0.0469582	1	no	0.241508	6.62774e-09	4	1
2.41422	796522	0.286943	1	no	0.38072	6.25478e-09	4	1
2.41368	796538	0.383797	1	no	0.379118	8.42192e-09	4	1
2.21213	796602	0.448787	1	no	0.378224	8.76858e-09	4	1
2.60858	796612	0.229694	1	no	0.367886	6.01369e-09	4	1
2.56007	796632	0.213238	1	no	0.351669	8.29087e-09	4	1
1.95319	796729	0.16733	1	no	0.36445	9.82612e-09	4	1
2.23476	796771	0.323436	1	no	0.361761	6.65451e-09	4	1
2.60641	796774	0.279434	1	no	0.377584	6.44277e-09	4	1
2.87249	796852	0.218859	1	no	0.35979	5.87721e-09	4	1
2.52465	796872	0.262822	1	no	0.384353	7.8243e-09	4	1
2.53929	796893	0.0685893	1	no	0.248724	1.12276e-08	4	1
1.91139	796924	0.0044157	1	no	0.140969	6.93092e-09	4	1
1.42776	796934	0.168497	1	no	0.376472	8.19132e-09	4	1
2.85393	796961	0.33999	1	no	0.377846	5.94597e-09	4	1
2.38986	796978	0.209289	1	no	0.354959	6.9511e-09	4	1
2.11262	796989	0.150056	1	no	0.337957	6.45617e-09	4	1
2.43854	797007	0.360979	1	no	0.376893	6.67379e-09	4	1
2.38037	797151	0.0990713	1	no	0.421952	7.29154e-09	4	1
2.43018	797249	0.0571318	1	no	0.399047	6.59123e-09	4	1
2.16567	797269	0.345592	1	no	0.456321	6.76688e-09	4	1
2.50984	797309	0.385878	1	no	0.351011	5.87696e-09	4	1
2.89675	797344	0.418986	1	no	0.397883	6.65761e-09	4	1
2.48535	797392	0.560366	1	no	0.391641	5.95377e-09	4	1
1.72138	797398	0.0698537	1	no	0.335283	8.92948e-09	4	1
3.0507	797474	0.341857	1	no	0.34955	6.02215e-09	4	1
2.65972	797500	0.463532	1	no	0.389651	6.59412e-09	4	1
1.98846	797513	0.336099	1	no	0.368793	1.01958e-08	4	1
2.88867	797525	0.0304236	1	no	0.207161	6.60638e-09	4	1
2.77582	797528	0.348179	1	no	0.394491	6.81311e-09	4	1
1.94664	797598	0.269864	1	no	0.376847	7.00747e-09	4	1
2.12169	797625	0.17941	1	no	0.314865	6.41682e-09	4	1
2.52802	797627	0.362885	1	no	0.3539	8.09563e-09	4	1
2.44333	797639	0.318222	1	no	0.335412	9.76615e-09	4	1
3.01465	797651	0.103584	1	no	0.33615	6.14122e-09	4	1
1.9109	797653	0.0240821	1	no	0.0516963	7.41699e-09	4	1
2.76494	797746	0.060925	1	no	0.269157	7.98677e-09	4	1
2.4812	797770	0.0386909	1	no	0.244344	6.36381e-09	4	1
2.51074	797774	0.190245	1	no	0.367178	6.20953e-09	4	1
2.1016	797814	0.185751	1	no	0.348623	7.999e-09	4	1
